ts,level,level_rate,ai_s,risk_score
2025-12-20 20:27:33,23.263,-0.08900,0.000,100.0
2025-12-20 20:27:38,23.263,0.00000,0.000,100.0
2025-12-20 20:27:43,23.709,0.08900,21600.000,10.0
2025-12-20 20:27:48,23.297,-0.08200,0.000,100.0
2025-12-20 20:27:53,23.709,0.08200,21600.000,10.0
2025-12-20 20:27:58,23.726,0.00300,0.000,100.0
2025-12-20 20:28:03,23.675,-0.01000,0.000,100.0
2025-12-20 20:28:08,23.709,0.00700,0.000,100.0
2025-12-20 20:28:13,23.726,0.00300,0.000,100.0
2025-12-20 20:28:18,23.297,-0.08600,0.000,100.0
2025-12-20 20:28:23,23.709,0.08200,21600.000,10.0
2025-12-20 20:28:28,23.297,-0.08200,0.000,100.0
2025-12-20 20:28:33,23.726,0.08600,21600.000,10.0
2025-12-20 20:28:38,23.709,-0.00300,0.000,100.0
2025-12-20 20:28:43,23.726,0.00300,0.000,100.0
2025-12-20 20:28:48,23.726,0.00000,0.000,100.0
2025-12-20 20:28:53,23.709,-0.00300,0.000,100.0
2025-12-20 20:28:58,23.726,0.00300,0.000,100.0
2025-12-20 20:29:03,23.726,0.00000,0.000,100.0
2025-12-20 20:29:08,23.709,-0.00300,0.000,100.0
2025-12-20 20:29:13,23.709,0.00000,0.000,100.0
2025-12-20 20:29:18,23.726,0.00300,0.000,100.0
2025-12-20 20:29:23,23.297,-0.08600,0.000,100.0
2025-12-20 20:29:28,23.726,0.08600,21600.000,10.0
2025-12-20 20:29:33,23.709,-0.00300,0.000,100.0
2025-12-20 20:29:38,23.709,0.00000,0.000,100.0
2025-12-20 20:29:43,23.709,0.00000,0.000,100.0
2025-12-20 20:29:48,23.709,0.00000,0.000,100.0
2025-12-20 20:29:53,23.709,0.00000,0.000,100.0
2025-12-20 20:29:58,23.709,0.00000,0.000,100.0
2025-12-20 20:30:03,23.709,0.00000,0.000,100.0
2025-12-20 20:30:08,23.709,0.00000,0.000,100.0
2025-12-20 20:30:13,23.709,0.00000,0.000,100.0
2025-12-20 20:30:18,23.709,0.00000,0.000,100.0
2025-12-20 20:36:25,23.726,0.00300,0.000,100.0
2025-12-20 20:36:30,23.709,-0.00300,0.000,100.0
2025-12-20 20:36:35,23.709,0.00000,0.000,100.0
2025-12-20 20:36:40,23.709,0.00000,0.000,100.0
2025-12-20 20:36:45,23.297,-0.08200,0.000,100.0
2025-12-20 20:36:50,23.709,0.08200,21600.000,10.0
2025-12-20 20:36:55,23.709,0.00000,0.000,100.0
2025-12-20 20:37:00,23.709,0.00000,0.000,100.0
2025-12-20 20:37:05,23.709,0.00000,0.000,100.0
2025-12-20 20:37:10,23.726,0.00300,0.000,100.0
2025-12-20 20:37:15,23.709,-0.00300,0.000,100.0
2025-12-20 20:37:20,23.709,0.00000,0.000,100.0
2025-12-20 20:37:25,23.726,0.00300,0.000,100.0
2025-12-20 20:37:30,23.709,-0.00300,0.000,100.0
2025-12-20 20:37:35,23.709,0.00000,0.000,100.0
2025-12-20 20:37:40,23.709,0.00000,0.000,100.0
2025-12-20 20:37:45,23.709,0.00000,0.000,100.0
2025-12-20 20:37:50,23.709,0.00000,0.000,100.0
2025-12-20 20:37:55,23.709,0.00000,0.000,100.0
2025-12-20 20:38:00,23.709,0.00000,0.000,100.0
2025-12-20 20:38:05,23.709,0.00000,0.000,100.0
2025-12-20 20:38:10,23.709,0.00000,0.000,100.0
2025-12-20 20:38:15,23.726,0.00300,0.000,100.0
2025-12-20 20:38:20,23.726,0.00000,0.000,100.0
2025-12-20 20:38:25,23.709,-0.00300,0.000,100.0
2025-12-20 20:38:30,23.709,0.00000,0.000,100.0
2025-12-20 20:38:35,23.709,0.00000,0.000,100.0
2025-12-20 20:38:40,23.709,0.00000,0.000,100.0
2025-12-20 20:38:45,23.709,0.00000,0.000,100.0
2025-12-20 20:38:50,23.709,0.00000,0.000,100.0
2025-12-20 20:38:55,23.709,0.00000,0.000,100.0
2025-12-20 20:39:00,23.709,0.00000,0.000,100.0
2025-12-20 20:39:05,23.726,0.00300,0.000,100.0
2025-12-20 20:39:10,23.726,0.00000,0.000,100.0
2025-12-20 20:39:15,23.726,0.00000,0.000,100.0
2025-12-20 20:39:20,23.709,-0.00300,0.000,100.0
2025-12-20 20:39:25,23.709,0.00000,0.000,100.0
2025-12-20 20:39:30,23.709,0.00000,0.000,100.0
2025-12-20 20:39:35,23.709,0.00000,0.000,100.0
2025-12-20 20:39:40,23.709,0.00000,0.000,100.0
2025-12-20 20:39:45,23.726,0.00300,0.000,100.0
2025-12-20 20:39:50,23.726,0.00000,0.000,100.0
2025-12-20 20:39:55,23.726,0.00000,0.000,100.0
2025-12-20 20:40:00,23.709,-0.00300,0.000,100.0
2025-12-20 20:40:05,23.709,0.00000,0.000,100.0
2025-12-20 20:40:10,23.726,0.00300,0.000,100.0
2025-12-20 20:40:15,23.726,0.00000,0.000,100.0
2025-12-20 20:40:20,23.709,-0.00300,0.000,100.0
2025-12-20 20:40:25,23.726,0.00300,0.000,100.0
2025-12-20 20:40:30,23.709,-0.00300,0.000,100.0
2025-12-20 20:40:35,23.726,0.00300,0.000,100.0
2025-12-20 20:40:40,23.709,-0.00300,0.000,100.0
2025-12-20 20:40:45,23.726,0.00300,0.000,100.0
2025-12-20 20:40:50,23.709,-0.00300,0.000,100.0
2025-12-20 20:40:55,23.709,0.00000,0.000,100.0
2025-12-20 20:41:00,23.709,0.00000,0.000,100.0
2025-12-20 20:41:05,23.726,0.00300,0.000,100.0
2025-12-20 20:41:10,23.297,-0.08600,0.000,100.0
2025-12-20 20:41:15,23.709,0.08200,21600.000,10.0
2025-12-20 20:41:20,23.709,0.00000,0.000,100.0
2025-12-20 20:41:25,23.709,0.00000,0.000,100.0
2025-12-20 20:41:30,23.709,0.00000,0.000,100.0
2025-12-20 20:41:35,23.709,0.00000,0.000,100.0
2025-12-20 20:41:40,23.709,0.00000,0.000,100.0
2025-12-20 20:41:45,23.709,0.00000,0.000,100.0
2025-12-20 20:41:50,23.709,0.00000,0.000,100.0
2025-12-20 20:41:55,23.709,0.00000,0.000,100.0
2025-12-20 20:42:00,23.709,0.00000,0.000,100.0
2025-12-20 20:42:05,23.709,0.00000,0.000,100.0
2025-12-20 20:42:10,23.726,0.00300,0.000,100.0
2025-12-20 20:42:15,23.709,-0.00300,0.000,100.0
2025-12-20 20:42:20,23.726,0.00300,0.000,100.0
2025-12-20 20:42:25,23.709,-0.00300,0.000,100.0
2025-12-20 20:42:30,-1.000,0.00000,0.000,100.0
2025-12-20 20:42:35,-1.000,0.00000,0.000,100.0
2025-12-20 20:42:40,-1.000,0.00000,0.000,100.0
2025-12-20 20:42:45,-1.000,0.00000,0.000,100.0
2025-12-20 20:42:50,-1.000,0.00000,0.000,100.0
2025-12-20 20:42:55,-1.000,0.00000,0.000,100.0
2025-12-20 20:43:00,-1.000,0.00000,0.000,100.0
2025-12-20 20:43:05,-1.000,0.00000,0.000,100.0
2025-12-20 20:43:10,-1.000,0.00000,0.000,100.0
2025-12-20 20:43:15,-1.000,0.00000,0.000,100.0
2025-12-20 20:43:20,23.280,-0.00800,0.000,100.0
2025-12-20 20:43:25,-1.000,0.00000,0.000,100.0
2025-12-20 20:43:30,-1.000,0.00000,0.000,100.0
2025-12-20 20:43:35,-1.000,0.00000,0.000,100.0
2025-12-20 20:43:40,-1.000,0.00000,0.000,100.0
2025-12-20 20:43:45,-1.000,0.00000,0.000,100.0
2025-12-20 20:43:50,23.726,0.01500,0.000,100.0
2025-12-20 20:43:55,-1.000,0.00000,0.000,100.0
2025-12-20 20:44:00,-1.000,0.00000,0.000,100.0
2025-12-20 20:44:05,-1.000,0.00000,0.000,100.0
2025-12-20 20:44:10,-1.000,0.00000,0.000,100.0
2025-12-20 20:44:15,-1.000,0.00000,0.000,100.0
2025-12-20 20:44:20,-1.000,0.00000,0.000,100.0
2025-12-20 20:44:25,-1.000,0.00000,0.000,100.0
2025-12-20 20:44:30,-1.000,0.00000,0.000,100.0
2025-12-20 20:44:35,-1.000,0.00000,0.000,100.0
2025-12-20 20:44:40,-1.000,0.00000,0.000,100.0
2025-12-20 20:44:45,-1.000,0.00000,0.000,100.0
2025-12-20 20:44:50,-1.000,0.00000,0.000,100.0
2025-12-20 20:44:55,-1.000,0.00000,0.000,100.0
2025-12-20 20:45:00,-1.000,0.00000,0.000,100.0
2025-12-20 20:45:05,-1.000,0.00000,0.000,100.0
2025-12-20 20:45:10,-1.000,0.00000,0.000,100.0
2025-12-20 20:45:15,-1.000,0.00000,0.000,100.0
2025-12-20 20:45:20,-1.000,0.00000,0.000,100.0
2025-12-20 20:45:25,-1.000,0.00000,0.000,100.0
2025-12-20 20:45:30,23.709,-0.00000,0.000,100.0
2025-12-20 20:45:35,-1.000,0.00000,0.000,100.0
2025-12-20 20:45:40,-1.000,0.00000,0.000,100.0
2025-12-20 20:45:45,-1.000,0.00000,0.000,100.0
2025-12-20 20:45:50,-1.000,0.00000,0.000,100.0
2025-12-20 20:45:55,-1.000,0.00000,0.000,100.0
2025-12-20 20:46:00,-1.000,0.00000,0.000,100.0
2025-12-20 20:46:05,-1.000,0.00000,0.000,100.0
2025-12-20 20:46:10,-1.000,0.00000,0.000,100.0
2025-12-20 20:46:15,-1.000,0.00000,0.000,100.0
2025-12-20 20:46:20,-1.000,0.00000,0.000,100.0
2025-12-20 20:46:25,-1.000,0.00000,0.000,100.0
2025-12-20 20:46:30,-1.000,0.00000,0.000,100.0
2025-12-20 20:46:35,-1.000,0.00000,0.000,100.0
2025-12-20 20:46:40,-1.000,0.00000,0.000,100.0
2025-12-20 20:46:45,-1.000,0.00000,0.000,100.0
2025-12-20 20:46:50,-1.000,0.00000,0.000,100.0
2025-12-20 20:46:55,-1.000,0.00000,0.000,100.0
2025-12-20 20:47:00,-1.000,0.00000,0.000,100.0
2025-12-20 20:47:05,-1.000,0.00000,0.000,100.0
2025-12-20 20:47:10,23.726,0.00000,0.000,100.0
2025-12-20 20:47:15,-1.000,0.00000,0.000,100.0
2025-12-20 20:47:20,-1.000,0.00000,0.000,100.0
2025-12-20 20:47:25,-1.000,0.00000,0.000,100.0
2025-12-20 20:47:30,-1.000,0.00000,0.000,100.0
2025-12-20 20:47:35,-1.000,0.00000,0.000,100.0
2025-12-20 20:47:40,-1.000,0.00000,0.000,100.0
2025-12-20 20:47:45,-1.000,0.00000,0.000,100.0
2025-12-20 20:47:50,-1.000,0.00000,0.000,100.0
2025-12-20 20:47:55,-1.000,0.00000,0.000,100.0
2025-12-20 20:48:00,-1.000,0.00000,0.000,100.0
2025-12-20 20:48:05,-1.000,0.00000,0.000,100.0
2025-12-20 20:48:10,-1.000,0.00000,0.000,100.0
2025-12-20 20:48:15,-1.000,0.00000,0.000,100.0
2025-12-20 20:48:20,23.709,-0.00000,0.000,100.0
2025-12-20 20:48:25,23.297,-0.08200,0.000,100.0
2025-12-20 20:48:30,-1.000,0.00000,0.000,100.0
2025-12-20 20:48:35,-1.000,0.00000,0.000,100.0
2025-12-20 20:48:40,23.726,0.02800,0.000,100.0
2025-12-20 20:48:46,-1.000,0.00000,0.000,100.0
2025-12-20 20:48:51,-1.000,0.00000,0.000,100.0
2025-12-20 20:48:56,-1.000,0.00000,0.000,100.0
2025-12-20 20:49:01,-1.000,0.00000,0.000,100.0
2025-12-20 20:49:06,-1.000,0.00000,0.000,100.0
2025-12-20 20:49:11,-1.000,0.00000,0.000,100.0
2025-12-20 20:49:16,-1.000,0.00000,0.000,100.0
2025-12-20 20:49:21,-1.000,0.00000,0.000,100.0
2025-12-20 20:49:26,-1.000,0.00000,0.000,100.0
2025-12-20 20:49:31,-1.000,0.00000,0.000,100.0
2025-12-20 20:49:36,-1.000,0.00000,0.000,100.0
2025-12-20 20:49:41,-1.000,0.00000,0.000,100.0
2025-12-20 21:59:19,-1.000,0.00000,0.000,100.0
2025-12-20 21:59:24,-1.000,0.00000,0.000,100.0
2025-12-20 21:59:29,-1.000,0.00000,0.000,100.0
2025-12-20 21:59:34,-1.000,0.00000,0.000,100.0
2025-12-20 21:59:39,-1.000,0.00000,0.000,100.0
2025-12-20 21:59:44,-1.000,0.00000,0.000,100.0
2025-12-20 21:59:49,-1.000,0.00000,0.000,100.0
2025-12-20 21:59:54,23.726,0.00600,0.000,100.0
2025-12-20 21:59:59,-1.000,0.00000,0.000,100.0
2025-12-20 22:00:04,-1.000,0.00000,0.000,100.0
2025-12-20 22:00:09,-1.000,0.00000,0.000,100.0
2025-12-20 22:00:14,-1.000,0.00000,0.000,100.0
2025-12-20 22:00:19,-1.000,0.00000,0.000,100.0
2025-12-20 22:00:24,-1.000,0.00000,0.000,100.0
2025-12-20 22:00:29,-1.000,0.00000,0.000,100.0
2025-12-20 22:00:34,-1.000,0.00000,0.000,100.0
2025-12-20 22:00:39,-1.000,0.00000,0.000,100.0
2025-12-20 22:00:44,-1.000,0.00000,0.000,100.0
2025-12-20 22:00:49,-1.000,0.00000,0.000,100.0
2025-12-20 22:00:54,-1.000,0.00000,0.000,100.0
2025-12-20 22:00:59,23.709,-0.00000,0.000,100.0
2025-12-20 22:01:04,-1.000,0.00000,0.000,100.0
2025-12-20 22:01:09,-1.000,0.00000,0.000,100.0
2025-12-20 22:01:14,-1.000,0.00000,0.000,100.0
2025-12-20 22:01:19,-1.000,0.00000,0.000,100.0
2025-12-20 22:01:24,-1.000,0.00000,0.000,100.0
2025-12-20 22:01:29,-1.000,0.00000,0.000,100.0
2025-12-20 22:01:34,-1.000,0.00000,0.000,100.0
2025-12-20 22:01:39,-1.000,0.00000,0.000,100.0
2025-12-20 22:01:44,-1.000,0.00000,0.000,100.0
2025-12-20 22:01:49,-1.000,0.00000,0.000,100.0
2025-12-20 22:01:54,-1.000,0.00000,0.000,100.0
2025-12-20 22:01:59,-1.000,0.00000,0.000,100.0
2025-12-20 22:02:04,-1.000,0.00000,0.000,100.0
2025-12-20 22:02:09,-1.000,0.00000,0.000,100.0
2025-12-20 22:02:14,-1.000,0.00000,0.000,100.0
2025-12-20 22:02:19,-1.000,0.00000,0.000,100.0
2025-12-20 22:02:24,-1.000,0.00000,0.000,100.0
2025-12-20 22:02:29,-1.000,0.00000,0.000,100.0
2025-12-20 22:02:34,-1.000,0.00000,0.000,100.0
2025-12-20 22:02:39,-1.000,0.00000,0.000,100.0
2025-12-20 22:02:44,-1.000,0.00000,0.000,100.0
2025-12-20 22:02:49,-1.000,0.00000,0.000,100.0
2025-12-20 22:02:54,-1.000,0.00000,0.000,100.0
2025-12-20 22:02:59,-1.000,0.00000,0.000,100.0
2025-12-20 22:03:04,-1.000,0.00000,0.000,100.0
2025-12-20 22:03:09,-1.000,0.00000,0.000,100.0
2025-12-20 22:03:14,-1.000,0.00000,0.000,100.0
2025-12-20 22:03:19,-1.000,0.00000,0.000,100.0
2025-12-20 22:03:24,-1.000,0.00000,0.000,100.0
2025-12-20 22:03:29,-1.000,0.00000,0.000,100.0
2025-12-20 22:03:34,-1.000,0.00000,0.000,100.0
2025-12-20 22:03:39,-1.000,0.00000,0.000,100.0
2025-12-20 22:03:44,-1.000,0.00000,0.000,100.0
2025-12-20 22:03:49,-1.000,0.00000,0.000,100.0
2025-12-20 22:03:54,-1.000,0.00000,0.000,100.0
2025-12-20 22:03:59,-1.000,0.00000,0.000,100.0
2025-12-20 22:04:04,-1.000,0.00000,0.000,100.0
2025-12-20 22:04:09,-1.000,0.00000,0.000,100.0
2025-12-20 22:04:14,-1.000,0.00000,0.000,100.0
2025-12-20 22:04:19,-1.000,0.00000,0.000,100.0
2025-12-20 22:04:24,-1.000,0.00000,0.000,100.0
2025-12-20 22:04:29,-1.000,0.00000,0.000,100.0
2025-12-20 22:04:34,-1.000,0.00000,0.000,100.0
2025-12-20 22:04:39,-1.000,0.00000,0.000,100.0
2025-12-20 22:04:44,-1.000,0.00000,0.000,100.0
2025-12-20 22:04:49,-1.000,0.00000,0.000,100.0
2025-12-20 22:04:54,-1.000,0.00000,0.000,100.0
2025-12-20 22:04:59,-1.000,0.00000,0.000,100.0
2025-12-20 22:05:04,-1.000,0.00000,0.000,100.0
2025-12-20 22:05:09,-1.000,0.00000,0.000,100.0
2025-12-20 22:05:14,-1.000,0.00000,0.000,100.0
2025-12-20 22:05:19,-1.000,0.00000,0.000,100.0
2025-12-20 22:05:24,-1.000,0.00000,0.000,100.0
2025-12-20 22:05:29,-1.000,0.00000,0.000,100.0
2025-12-20 22:05:34,-1.000,0.00000,0.000,100.0
2025-12-20 22:05:39,-1.000,0.00000,0.000,100.0
2025-12-20 22:05:44,-1.000,0.00000,0.000,100.0
2025-12-20 22:05:49,-1.000,0.00000,0.000,100.0
2025-12-20 22:05:54,-1.000,0.00000,0.000,100.0
2025-12-20 22:05:59,-1.000,0.00000,0.000,100.0
2025-12-20 22:06:04,-1.000,0.00000,0.000,100.0
2025-12-20 22:06:09,-1.000,0.00000,0.000,100.0
2025-12-20 22:06:14,-1.000,0.00000,0.000,100.0
2025-12-20 22:06:19,-1.000,0.00000,0.000,100.0
2025-12-20 22:06:24,-1.000,0.00000,0.000,100.0
2025-12-20 22:06:29,-1.000,0.00000,0.000,100.0
2025-12-20 22:06:34,-1.000,0.00000,0.000,100.0
2025-12-20 22:06:39,-1.000,0.00000,0.000,100.0
2025-12-20 22:06:44,-1.000,0.00000,0.000,100.0
2025-12-20 22:06:49,-1.000,0.00000,0.000,100.0
2025-12-20 22:06:54,-1.000,0.00000,0.000,100.0
2025-12-20 22:06:59,-1.000,0.00000,0.000,100.0
2025-12-20 22:07:04,-1.000,0.00000,0.000,100.0
2025-12-20 22:07:09,-1.000,0.00000,0.000,100.0
2025-12-20 22:07:14,-1.000,0.00000,0.000,100.0
2025-12-20 22:07:19,-1.000,0.00000,0.000,100.0
2025-12-20 22:07:24,-1.000,0.00000,0.000,100.0
2025-12-20 22:07:29,-1.000,0.00000,0.000,100.0
2025-12-20 22:07:34,-1.000,0.00000,0.000,100.0
2025-12-20 22:07:39,-1.000,0.00000,0.000,100.0
2025-12-20 22:07:44,-1.000,0.00000,0.000,100.0
2025-12-20 22:07:49,-1.000,0.00000,0.000,100.0
2025-12-20 22:07:54,-1.000,0.00000,0.000,100.0
2025-12-20 22:07:59,-1.000,0.00000,0.000,100.0
2025-12-20 22:08:04,-1.000,0.00000,0.000,100.0
2025-12-20 22:08:09,-1.000,0.00000,0.000,100.0
2025-12-20 22:08:14,-1.000,0.00000,0.000,100.0
2025-12-20 22:08:19,-1.000,0.00000,0.000,100.0
2025-12-20 22:08:24,-1.000,0.00000,0.000,100.0
2025-12-20 22:08:29,-1.000,0.00000,0.000,100.0
2025-12-20 22:08:34,-1.000,0.00000,0.000,100.0
2025-12-20 22:08:39,-1.000,0.00000,0.000,100.0
2025-12-20 22:08:44,-1.000,0.00000,0.000,100.0
2025-12-20 22:08:49,-1.000,0.00000,0.000,100.0
2025-12-20 22:08:54,-1.000,0.00000,0.000,100.0
2025-12-20 22:08:59,-1.000,0.00000,0.000,100.0
2025-12-20 22:09:04,-1.000,0.00000,0.000,100.0
2025-12-20 22:09:09,-1.000,0.00000,0.000,100.0
2025-12-20 22:09:14,-1.000,0.00000,0.000,100.0
2025-12-20 22:09:19,-1.000,0.00000,0.000,100.0
2025-12-20 22:09:24,-1.000,0.00000,0.000,100.0
2025-12-20 22:09:29,-1.000,0.00000,0.000,100.0
2025-12-20 22:09:34,-1.000,0.00000,0.000,100.0
2025-12-20 22:09:39,-1.000,0.00000,0.000,100.0
2025-12-20 22:09:44,-1.000,0.00000,0.000,100.0
2025-12-20 22:09:49,-1.000,0.00000,0.000,100.0
2025-12-20 22:09:54,-1.000,0.00000,0.000,100.0
2025-12-20 22:09:59,-1.000,0.00000,0.000,100.0
2025-12-20 22:10:04,-1.000,0.00000,0.000,100.0
2025-12-20 22:10:09,-1.000,0.00000,0.000,100.0
2025-12-20 22:10:14,-1.000,0.00000,0.000,100.0
2025-12-20 22:10:19,-1.000,0.00000,0.000,100.0
2025-12-20 22:10:24,-1.000,0.00000,0.000,100.0
2025-12-20 22:10:29,-1.000,0.00000,0.000,100.0
2025-12-20 22:10:34,-1.000,0.00000,0.000,100.0
2025-12-20 22:10:39,-1.000,0.00000,0.000,100.0
2025-12-20 22:10:44,-1.000,0.00000,0.000,100.0
2025-12-20 22:10:49,-1.000,0.00000,0.000,100.0
2025-12-20 22:10:54,-1.000,0.00000,0.000,100.0
2025-12-20 22:10:59,-1.000,0.00000,0.000,100.0
2025-12-20 22:11:04,-1.000,0.00000,0.000,100.0
2025-12-20 22:11:09,-1.000,0.00000,0.000,100.0
2025-12-20 22:11:14,-1.000,0.00000,0.000,100.0
2025-12-20 22:11:19,-1.000,0.00000,0.000,100.0
2025-12-20 22:11:24,-1.000,0.00000,0.000,100.0
2025-12-20 22:11:29,-1.000,0.00000,0.000,100.0
2025-12-20 22:11:34,-1.000,0.00000,0.000,100.0
2025-12-20 22:11:39,-1.000,0.00000,0.000,100.0
2025-12-20 22:11:44,-1.000,0.00000,0.000,100.0
2025-12-20 22:11:49,-1.000,0.00000,0.000,100.0
2025-12-20 22:11:54,-1.000,0.00000,0.000,100.0
2025-12-20 22:11:59,-1.000,0.00000,0.000,100.0
2025-12-20 22:12:04,-1.000,0.00000,0.000,100.0
2025-12-20 22:12:09,23.297,-0.00100,0.000,100.0
2025-12-20 22:12:14,-1.000,0.00000,0.000,100.0
2025-12-20 22:12:19,-1.000,0.00000,0.000,100.0
2025-12-20 22:12:24,-1.000,0.00000,0.000,100.0
2025-12-20 22:12:29,-1.000,0.00000,0.000,100.0
2025-12-20 22:12:34,-1.000,0.00000,0.000,100.0
2025-12-20 22:12:39,-1.000,0.00000,0.000,100.0
2025-12-20 22:12:44,-1.000,0.00000,0.000,100.0
2025-12-20 22:12:49,-1.000,0.00000,0.000,100.0
2025-12-20 22:12:54,-1.000,0.00000,0.000,100.0
2025-12-20 22:12:59,-1.000,0.00000,0.000,100.0
2025-12-20 22:13:05,-1.000,0.00000,0.000,100.0
2025-12-20 22:13:10,23.726,0.00700,0.000,100.0
2025-12-20 22:13:15,-1.000,0.00000,0.000,100.0
2025-12-20 22:13:20,-1.000,0.00000,0.000,100.0
2025-12-20 22:13:25,-1.000,0.00000,0.000,100.0
2025-12-20 22:13:30,-1.000,0.00000,0.000,100.0
2025-12-20 22:13:35,-1.000,0.00000,0.000,100.0
2025-12-20 22:13:40,-1.000,0.00000,0.000,100.0
2025-12-20 22:13:45,-1.000,0.00000,0.000,100.0
2025-12-20 22:13:50,23.709,-0.00000,0.000,100.0
2025-12-20 22:13:55,-1.000,0.00000,0.000,100.0
2025-12-20 22:14:00,-1.000,0.00000,0.000,100.0
2025-12-20 22:14:05,23.709,0.00000,0.000,100.0
2025-12-20 22:14:10,-1.000,0.00000,0.000,100.0
2025-12-20 22:14:15,-1.000,0.00000,0.000,100.0
2025-12-20 22:14:20,-1.000,0.00000,0.000,100.0
2025-12-20 22:14:25,-1.000,0.00000,0.000,100.0
2025-12-20 22:14:30,-1.000,0.00000,0.000,100.0
2025-12-20 22:14:35,-1.000,0.00000,0.000,100.0
2025-12-20 22:14:40,-1.000,0.00000,0.000,100.0
2025-12-20 22:14:45,-1.000,0.00000,0.000,100.0
2025-12-20 22:14:50,-1.000,0.00000,0.000,100.0
2025-12-20 22:14:55,-1.000,0.00000,0.000,100.0
2025-12-20 22:15:00,-1.000,0.00000,0.000,100.0
2025-12-20 22:15:05,-1.000,0.00000,0.000,100.0
2025-12-20 22:15:10,-1.000,0.00000,0.000,100.0
2025-12-20 22:15:15,-1.000,0.00000,0.000,100.0
2025-12-20 22:15:20,-1.000,0.00000,0.000,100.0
2025-12-20 22:15:25,-1.000,0.00000,0.000,100.0
